mark,time
2,1180553770.0
2,1180553540.0
2,1180553266.0
2,1180553055.0
2,1180552840.0
2,1180552616.0
2,1180552389.0
2,1180552160.0
2,1180551927.0
2,1180551722.0
2,1180551464.0
2,1180551245.0
2,1180551019.0
2,1180550739.0
2,1180550586.0
2,1180550408.0
2,1180550193.0
2,1180549984.0
2,1180549729.0
2,1180549471.0
2,1180549249.0
2,1180549086.0
2,1180548860.0
2,1180548651.0
2,1180548527.0
2,1180548305.0
2,1180537161.0
2,1180536958.0
2,1180536681.0
2,1180536375.0
2,1180536139.0
2,1180535935.0
2,1180535701.0
2,1180535513.0
2,1180535305.0
2,1180535118.0
2,1180534893.0
2,1180534567.0
2,1180534396.0
2,1180534190.0
2,1180533962.0
2,1180533662.0
2,1180533428.0
2,1180533195.0
2,1180532688.0
2,1180532432.0
2,1180532159.0
2,1180531822.0
2,1180531344.0
2,1180531051.0
2,1180530479.0
2,1180530129.0
2,1180529749.0
2,1180529552.0
2,1180529305.0
2,1180529067.0
2,1180528836.0
2,1180528666.0
2,1180528370.0
2,1180455794.0
2,1180455557.0
2,1180455319.0
2,1180455138.0
2,1180454933.0
2,1180454753.0
2,1180454557.0
2,1180454319.0
2,1180454071.0
2,1180453884.0
2,1180453675.0
2,1180453475.0
2,1180453283.0
2,1180453062.0
2,1180452937.0
2,1180452654.0
2,1180452510.0
2,1180452327.0
2,1180452216.0
2,1180452016.0
2,1180451853.0
2,1180451729.0
2,1180451488.0
2,1180451274.0
2,1180451163.0
2,1180450977.0
2,1180450705.0
2,1180450459.0
2,1180450206.0
2,1180449976.0
2,1180426222.0
2,1180425893.0
2,1180425762.0
2,1180425462.0
2,1180425227.0
2,1180424994.0
2,1180424086.0
2,1180392966.0
2,1180392854.0
2,1180392632.0
2,1180392424.0
2,1180392103.0
2,1180391688.0
2,1180391491.0
2,1180391261.0
2,1180391016.0
2,1180390782.0
2,1180390511.0
2,1180390210.0
2,1180389969.0
2,1180389708.0
2,1180389450.0
2,1180388402.0
2,1180382788.0
2,1180376358.0
2,1180376136.0
2,1180375933.0
2,1180375698.0
2,1180375507.0
2,1180375337.0
2,1180375104.0
2,1180374910.0
2,1180374814.0
2,1180374549.0
2,1180374197.0
2,1180374096.0
2,1180373857.0
2,1180373608.0
2,1180373452.0
2,1180373238.0
2,1180372977.0
2,1180372808.0
2,1180372585.0
2,1180372277.0
2,1180371975.0
2,1180371723.0
2,1180371256.0
2,1180371001.0
2,1180370834.0
2,1180370564.0
2,1180370229.0
2,1180369881.0
2,1180369481.0
2,1180368943.0
2,1180368751.0
2,1180368598.0
2,1180367547.0
2,1180367375.0
2,1180367050.0
2,1180366862.0
2,1180366632.0
2,1180366460.0
2,1180366204.0
2,1180366011.0
2,1180365719.0
2,1180365564.0
2,1180365375.0
2,1180365172.0
2,1180364895.0
2,1180364589.0
2,1180364417.0
2,1180364167.0
2,1180363867.0
2,1180363804.0
2,1180363626.0
2,1180363412.0
2,1180363202.0
2,1180362948.0
2,1180362689.0
2,1180362467.0
2,1180362305.0
2,1180362078.0
2,1180361870.0
2,1180361746.0
2,1180361524.0
2,1180361319.0
2,1180360540.0
2,1180353874.0
2,1180353658.0
2,1180353447.0
2,1180353249.0
2,1180352994.0
2,1180352706.0
2,1180352457.0
2,1180352234.0
2,1180352032.0
2,1180351859.0
2,1180351654.0
2,1180351416.0
2,1180351154.0
2,1180350971.0
2,1180350668.0
2,1180350522.0
2,1180350284.0
2,1180350137.0
2,1180349942.0
2,1180349754.0
2,1180252930.0
2,1180252752.0
2,1180252526.0
2,1180252361.0
2,1180252150.0
2,1180251987.0
2,1180251733.0
2,1180251512.0
2,1180217086.0
2,1180216736.0
2,1180216585.0
2,1180216361.0
2,1180216140.0
2,1180215793.0
2,1180215527.0
2,1180215331.0
2,1180215126.0
2,1180214829.0
2,1180214642.0
2,1180214375.0
2,1180214042.0
2,1180213496.0
2,1180200376.0
2,1180200152.0
2,1180199886.0
2,1180199577.0
2,1180199324.0
2,1180199104.0
2,1180198883.0
2,1180198536.0
2,1180198238.0
2,1180198030.0
2,1180197765.0
2,1180197444.0
2,1180197148.0
2,1180196881.0
2,1180196605.0
2,1180196320.0
2,1180195904.0
2,1180195753.0
2,1180195420.0
2,1180195026.0
2,1180129070.0
2,1180128958.0
2,1180128833.0
2,1180128631.0
2,1180128295.0
2,1180128039.0
2,1180127819.0
2,1180127629.0
2,1180127419.0
2,1180127211.0
2,1180127026.0
2,1180126829.0
2,1180126574.0
2,1180124990.0
2,1180124777.0
2,1180124604.0
2,1180124366.0
2,1180123848.0
2,1180123656.0
2,1180123483.0
2,1180123310.0
2,1180122788.0
2,1180099647.0
2,1180099419.0
2,1180099118.0
2,1180098884.0
2,1180098652.0
2,1180097297.0
2,1180097058.0
2,1180096797.0
2,1180096614.0
2,1180096311.0
2,1180096165.0
2,1180095927.0
2,1180095780.0
2,1180095585.0
2,1180095397.0
2,1180095284.0
2,1180095019.0
2,1180094667.0
2,1180094566.0
2,1180094327.0
2,1180094078.0
2,1180093922.0
2,1180093708.0
2,1180093447.0
2,1180093278.0
2,1180093055.0
2,1180092763.0
2,1180092411.0
2,1180047835.0
2,1180047405.0
2,1180047129.0
2,1180046914.0
2,1180046581.0
2,1180046436.0
2,1180046188.0
2,1180041175.0
2,1180041002.0
2,1180040792.0
2,1180040570.0
2,1180040334.0
2,1180040058.0
2,1180014508.0
2,1180014304.0
2,1180011589.0
2,1180011226.0
2,1180010956.0
2,1180010798.0
2,1180010490.0
2,1180009983.0
2,1180009721.0
2,1180008729.0
2,1180008541.0
2,1180008364.0
2,1180008188.0
2,1180007929.0
2,1180007607.0
2,1180007389.0
2,1180007140.0
2,1180006818.0
2,1180006575.0
2,1180006252.0
2,1179997451.0
2,1179997074.0
2,1179996878.0
2,1179996751.0
2,1179996542.0
2,1179996348.0
2,1179996082.0
2,1179995897.0
2,1179995514.0
2,1179995318.0
2,1179995192.0
2,1179994982.0
2,1179940318.0
2,1179932153.0
2,1179932028.0
2,1179931904.0
2,1179931745.0
2,1179931581.0
2,1179931459.0
2,1179931340.0
2,1179931085.0
2,1179930806.0
2,1179930529.0
2,1179930442.0
2,1179930199.0
2,1179930036.0
2,1179929725.0
2,1179929202.0
2,1179928936.0
2,1179928638.0
2,1179928416.0
2,1179928091.0
2,1179927824.0
2,1179927601.0
2,1179927185.0
2,1179926938.0
2,1179926690.0
2,1179926408.0
2,1179926213.0
2,1179925991.0
2,1179925767.0
2,1179925576.0
2,1179925244.0
2,1179924884.0
2,1179924617.0
2,1179924186.0
2,1179924029.0
2,1179923708.0
2,1179923358.0
2,1179923080.0
2,1179922827.0
2,1179922604.0
2,1179922453.0
2,1179922142.0
2,1179874066.0
2,1179871053.0
2,1179870794.0
2,1179870680.0
2,1179870554.0
2,1179870266.0
2,1179869940.0
2,1179853858.0
2,1179853570.0
2,1179853321.0
2,1179853070.0
2,1179852749.0
2,1179852403.0
2,1179852125.0
2,1179851827.0
2,1179851566.0
2,1179851342.0
2,1179851185.0
2,1179788050.0
2,1179787821.0
2,1179787535.0
2,1179787310.0
2,1179787053.0
2,1179786787.0
2,1179786519.0
2,1179785208.0
2,1179784888.0
2,1179784611.0
2,1179784445.0
2,1179784206.0
2,1179783969.0
2,1179783693.0
2,1179783396.0
2,1179782853.0
2,1179782680.0
2,1179782471.0
2,1179782249.0
2,1179782012.0
2,1179781737.0
2,1179781536.0
2,1179781308.0
2,1179781130.0
2,1179780988.0
2,1179780850.0
2,1179780527.0
2,1179780165.0
2,1179779998.0
2,1179779370.0
2,1179778732.0
2,1179778510.0
2,1179778234.0
2,1179772895.0
2,1179772585.0
2,1179772249.0
2,1179772014.0
2,1179771707.0
2,1179771398.0
2,1179771065.0
2,1179770899.0
2,1179770628.0
2,1179770352.0
2,1179769999.0
2,1179674068.0
2,1179673896.0
2,1179673686.0
2,1179673464.0
2,1179673227.0
2,1179672952.0
2,1179672751.0
2,1179672523.0
2,1179672345.0
2,1179672111.0
2,1179671918.0
2,1179671699.0
2,1179671166.0
2,1179670993.0
2,1179670783.0
2,1179670561.0
2,1179670325.0
2,1179670049.0
2,1179613862.0
2,1179613616.0
2,1179613340.0
2,1179591487.0
2,1179591237.0
2,1179590978.0
2,1179590753.0
2,1179590511.0
2,1179590331.0
2,1179590101.0
2,1179589787.0
2,1179589551.0
2,1179589356.0
2,1179589050.0
2,1179588848.0
2,1179588611.0
2,1179588423.0
2,1179588228.0
2,1179587511.0
2,1179587262.0
2,1179587002.0
2,1179586778.0
2,1179586535.0
2,1179586355.0
2,1179586125.0
2,1179585811.0
2,1179585575.0
2,1179583795.0
2,1179583653.0
2,1179583531.0
2,1179583412.0
2,1179583250.0
2,1179583014.0
2,1179582776.0
2,1179582594.0
2,1179582389.0
2,1179582210.0
2,1179582014.0
2,1179581776.0
2,1179581528.0
2,1179581341.0
2,1179581132.0
2,1179580932.0
2,1179580740.0
2,1179580518.0
2,1179580393.0
2,1179580111.0
2,1179579967.0
2,1179579783.0
2,1179579672.0
2,1179579473.0
2,1179579251.0
2,1179579026.0
2,1179578804.0
2,1179578548.0
2,1179578417.0
2,1179578237.0
2,1179578035.0
2,1179577839.0
2,1179577634.0
2,1179566688.0
2,1179517294.0
2,1179516845.0
2,1179516523.0
2,1179516224.0
2,1179510630.0
2,1179510435.0
2,1179510308.0
2,1179510099.0
2,1179509905.0
2,1179509639.0
2,1179509454.0
2,1179506790.0
2,1179506568.0
2,1179506260.0
2,1179505913.0
2,1179505588.0
2,1179436586.0
2,1179436385.0
2,1179436052.0
2,1179435725.0
2,1179435552.0
2,1179435305.0
2,1179435085.0
2,1179432646.0
2,1179432394.0
2,1179432157.0
2,1179424614.0
2,1179424300.0
2,1179424101.0
2,1179423864.0
2,1179423741.0
2,1179423343.0
2,1179423147.0
2,1179422824.0
2,1179422481.0
2,1179422268.0
2,1179422096.0
2,1179421771.0
2,1179421583.0
2,1179421354.0
2,1179421182.0
2,1179420926.0
2,1179420733.0
2,1179420441.0
2,1179420285.0
2,1179420097.0
2,1179419893.0
2,1179419616.0
2,1179419311.0
2,1179419105.0
2,1179418876.0
2,1179418600.0
2,1179418279.0
2,1179417955.0
2,1179417733.0
2,1179417512.0
2,1179417214.0
2,1179417047.0
2,1179416722.0
2,1179416455.0
2,1179393969.0
2,1179393787.0
2,1179393646.0
2,1179393461.0
2,1179393242.0
2,1179393068.0
2,1179392912.0
2,1179392723.0
2,1179392515.0
2,1179392366.0
2,1179391958.0
2,1179391700.0
2,1179391403.0
2,1179391162.0
2,1179390853.0
2,1179390641.0
2,1179390343.0
2,1179390082.0
2,1179389860.0
2,1179389550.0
2,1179389302.0
2,1179388968.0
2,1179358182.0
2,1179357751.0
2,1179357328.0
2,1179357107.0
2,1179356887.0
2,1179356691.0
2,1179356358.0
2,1179337383.0
2,1179337170.0
2,1179336962.0
2,1179271705.0
2,1179271495.0
2,1179271261.0
2,1179271095.0
2,1179271034.0
2,1179270870.0
2,1179270662.0
2,1179270468.0
2,1179270186.0
2,1179269936.0
2,1179269699.0
2,1179269466.0
2,1179269207.0
2,1179268991.0
2,1179268726.0
2,1179268517.0
2,1179268350.0
2,1179268147.0
2,1179267913.0
2,1179267693.0
2,1179267530.0
2,1179267308.0
2,1179267007.0
2,1179266768.0
2,1179266634.0
2,1179266434.0
2,1179266381.0
2,1179266136.0
2,1179265874.0
2,1179265698.0
2,1179265324.0
2,1179262684.0
2,1179262432.0
2,1179261965.0
2,1179261710.0
2,1179261543.0
2,1179261273.0
2,1179260937.0
2,1179260597.0
2,1179260197.0
2,1179259927.0
2,1179259687.0
2,1179259473.0
2,1179259303.0
2,1179259054.0
2,1179258789.0
2,1179258508.0
2,1179258311.0
2,1179258118.0
2,1179257919.0
2,1179257591.0
2,1179257325.0
2,1179257198.0
2,1179257067.0
2,1179256801.0
2,1179256424.0
2,1179256228.0
2,1179256101.0
2,1179255892.0
2,1179248253.0
2,1179248106.0
2,1179247942.0
2,1179247748.0
2,1179247505.0
2,1179247341.0
2,1179247084.0
2,1179246743.0
2,1179246544.0
2,1179246275.0
2,1179246024.0
2,1179245829.0
2,1179245563.0
2,1179245352.0
2,1179245062.0
2,1179244841.0
2,1179244643.0
2,1179244456.0
2,1179244185.0
2,1179243938.0
2,1179243686.0
2,1179243456.0
2,1179243254.0
2,1179243065.0
2,1179242852.0
2,1179242644.0
2,1179242436.0
2,1179242193.0
2,1179179729.0
2,1179179534.0
2,1179179338.0
2,1179179040.0
2,1179178742.0
2,1179178501.0
2,1179178278.0
2,1179177955.0
2,1179177612.0
2,1179177281.0
2,1179176948.0
2,1179166102.0
2,1179094093.0
2,1179093942.0
2,1179093764.0
2,1179088098.0
2,1179086717.0
2,1179086449.0
2,1179086233.0
2,1179086046.0
2,1179085804.0
2,1179085481.0
2,1179085148.0
2,1179009108.0
2,1179008825.0
2,1179008681.0
2,1179008498.0
2,1179008386.0
2,1179007983.0
2,1178961553.0
2,1178961414.0
2,1178961089.0
2,1178920906.0
2,1178920385.0
2,1178920186.0
2,1178919949.0
2,1178919826.0
2,1178919428.0
2,1178919232.0
2,1178918910.0
2,1178918566.0
2,1178918354.0
2,1178918181.0
2,1178917857.0
2,1178917669.0
2,1178917439.0
2,1178917267.0
2,1178917011.0
2,1178916818.0
2,1178916526.0
2,1178916371.0
2,1178916182.0
2,1178915978.0
2,1178915701.0
2,1178915396.0
2,1178915223.0
2,1178914961.0
2,1178914799.0
2,1178914576.0
2,1178914228.0
2,1178913961.0
2,1178913706.0
2,1178913488.0
2,1178913278.0
2,1178912977.0
2,1178895024.0
2,1178894861.0
2,1178890673.0
2,1178890473.0
2,1178890271.0
2,1178890048.0
2,1178889832.0
2,1178889639.0
2,1178889435.0
2,1178889228.0
2,1178889017.0
2,1178888788.0
2,1178888569.0
2,1178888358.0
2,1178888187.0
2,1178887048.0
2,1178886347.0
2,1178886150.0
2,1178885963.0
2,1178885741.0
2,1178885490.0
2,1178885267.0
2,1178885032.0
2,1178884734.0
2,1178884505.0
2,1178884238.0
2,1178879236.0
2,1178878994.0
2,1178868586.0
2,1178868413.0
2,1178868194.0
2,1178868082.0
2,1178867562.0
2,1178867395.0
2,1178867055.0
2,1178866910.0
2,1178832995.0
2,1178832703.0
2,1178832457.0
2,1178832252.0
2,1178832016.0
2,1178831785.0
2,1178831493.0
2,1178831231.0
2,1178831017.0
2,1178830326.0
2,1178830149.0
2,1178829927.0
2,1178827889.0
2,1178819907.0
2,1178728901.0
2,1178728639.0
2,1178726277.0
2,1178712311.0
2,1178712133.0
2,1178711337.0
2,1178711003.0
2,1178710742.0
2,1178710482.0
2,1178710205.0
2,1178709278.0
2,1178709084.0
2,1178708871.0
2,1178708661.0
2,1178708449.0
2,1178708229.0
2,1178659529.0
2,1178659318.0
2,1178658587.0
2,1178658325.0
2,1178658166.0
2,1178657828.0
2,1178657582.0
2,1178657377.0
2,1178657196.0
2,1178656949.0
2,1178656711.0
2,1178656480.0
2,1178656309.0
2,1178656014.0
2,1178655784.0
2,1178651981.0
2,1178651675.0
2,1178651419.0
2,1178651152.0
2,1178650701.0
2,1178650447.0
2,1178650240.0
2,1178643737.0
2,1178643515.0
2,1178643278.0
2,1178643104.0
2,1178642871.0
2,1178642679.0
2,1178642515.0
2,1178642320.0
2,1178641974.0
2,1178641761.0
2,1178641526.0
2,1178641391.0
2,1178641132.0
2,1178640899.0
2,1178640416.0
2,1178640198.0
2,1178639258.0
2,1178639041.0
2,1178638793.0
2,1178638542.0
2,1178638376.0
2,1178638078.0
2,1178637781.0
2,1178637505.0
2,1178631542.0
2,1178631318.0
2,1178631101.0
2,1178630904.0
2,1178630691.0
2,1178630501.0
2,1178630260.0
2,1178629992.0
2,1178629683.0
2,1178629360.0
2,1178610769.0
2,1178610436.0
2,1178610140.0
2,1178609949.0
2,1178609639.0
2,1178608630.0
2,1178608332.0
2,1178607999.0
2,1178577918.0
2,1178577641.0
2,1178577358.0
2,1178577043.0
2,1178576808.0
2,1178576587.0
2,1178576263.0
2,1178576097.0
2,1178575849.0
2,1178575596.0
2,1178575262.0
2,1178567545.0
2,1178567321.0
2,1178566997.0
2,1178566566.0
2,1178566349.0
2,1178566133.0
2,1178565835.0
2,1178565612.0
2,1178565336.0
2,1178564935.0
2,1178564784.0
2,1178564459.0
2,1178561482.0
2,1178561250.0
2,1178560984.0
2,1178560610.0
2,1178560277.0
2,1178559202.0
2,1178558981.0
2,1178558672.0
2,1178558467.0
2,1178558217.0
2,1178557801.0
2,1178557478.0
2,1178557244.0
2,1178557054.0
2,1178556825.0
2,1178556583.0
2,1178556008.0
2,1178555784.0
2,1178555588.0
2,1178555340.0
2,1178555118.0
2,1178554864.0
2,1178554583.0
2,1178554317.0
2,1178554140.0
2,1178553843.0
2,1178553505.0
2,1178553169.0
2,1178552945.0
2,1178552513.0
2,1178552316.0
2,1178552114.0
2,1178542025.0
2,1178541675.0
2,1178541440.0
2,1178541116.0
2,1178540848.0
2,1178540489.0
2,1178540222.0
2,1178540035.0
2,1178539712.0
2,1178539545.0
2,1178539349.0
2,1178538797.0
2,1178538630.0
2,1178488203.0
2,1178487993.0
2,1178487731.0
2,1178487398.0
2,1178487088.0
2,1178486665.0
2,1178486408.0
2,1178486188.0
2,1178485983.0
2,1178485904.0
2,1178485671.0
2,1178485079.0
2,1178484246.0
2,1178483909.0
2,1178481967.0
2,1178473819.0
2,1178473569.0
2,1178473316.0
2,1178473121.0
2,1178472908.0
2,1178472167.0
2,1178472036.0
2,1178471909.0
2,1178471700.0
2,1178456897.0
2,1178456678.0
2,1178456466.0
2,1178456296.0
2,1178456080.0
2,1178455737.0
2,1178455611.0
2,1178455460.0
2,1178455290.0
2,1178455136.0
2,1178454906.0
2,1178454706.0
2,1178454459.0
2,1178454326.0
2,1178454060.0
2,1178453777.0
2,1178450248.0
2,1178449891.0
2,1178449603.0
2,1178449288.0
2,1178449073.0
2,1178448892.0
2,1178448685.0
2,1178448417.0
2,1178448185.0
2,1178404337.0
2,1178404165.0
2,1178403840.0
2,1178403652.0
2,1178403422.0
2,1178403250.0
2,1178402994.0
2,1178402801.0
2,1178402509.0
2,1178402354.0
2,1178402165.0
2,1178401961.0
2,1178401685.0
2,1178401379.0
2,1178401185.0
2,1178401089.0
2,1178400824.0
2,1178400472.0
2,1178400371.0
2,1178400132.0
2,1178399883.0
2,1178399726.0
2,1178399513.0
2,1178399252.0
2,1178399029.0
2,1178398720.0
2,1178398417.0
2,1178398218.0
2,1178398027.0
2,1178397802.0
2,1178397565.0
2,1178397368.0
2,1178397196.0
2,1178397016.0
2,1178396749.0
2,1178396519.0
2,1178386953.0
2,1178386797.0
2,1178386583.0
2,1178386322.0
2,1178386099.0
2,1178360183.0
2,1178359984.0
2,1178359612.0
2,1177607257.0
2,1177519720.0
2,1177519324.0
2,1177519167.0
2,1177518960.0
2,1177518704.0
2,1177518533.0
2,1177518268.0
2,1177518030.0
2,1177517832.0
2,1177517511.0
2,1177517158.0
2,1177516825.0
2,1177516564.0
2,1177516275.0
2,1177515983.0
2,1177515737.0
2,1177515532.0
2,1177515296.0
2,1177515040.0
2,1177514806.0
2,1177514612.0
2,1177514398.0
2,1177514064.0
2,1177513886.0
2,1177513628.0
2,1177513388.0
2,1177513135.0
2,1177512891.0
2,1177512576.0
2,1177512259.0
2,1177512037.0
2,1177511812.0
2,1177511559.0
2,1177511471.0
2,1177499591.0
2,1177499463.0
2,1177499224.0
2,1177499028.0
2,1177498886.0
2,1177498663.0
2,1177498461.0
2,1177498287.0
2,1177498083.0
2,1177497845.0
2,1177497583.0
2,1177497400.0
2,1177497097.0
2,1177496951.0
2,1177496713.0
2,1177496566.0
2,1177496371.0
2,1177496183.0
2,1177496017.0
2,1177495786.0
2,1177495615.0
2,1177495320.0
2,1177495090.0
2,1177457491.0
2,1177457239.0
2,1177457049.0
2,1177456730.0
2,1177456444.0
2,1177456134.0
2,1177455859.0
2,1177455652.0
2,1177455422.0
2,1177455176.0
2,1177454995.0
2,1177454788.0
2,1177454414.0
2,1177454155.0
2,1177453965.0
2,1177453754.0
2,1177453464.0
2,1177453317.0
2,1177453149.0
2,1177452747.0
2,1177452519.0
2,1177452187.0
2,1177403721.0
2,1177403549.0
2,1177403316.0
2,1177403079.0
2,1177402882.0
2,1177402636.0
2,1177402436.0
2,1177401835.0
2,1177368935.0
2,1177368749.0
2,1177368562.0
2,1177368291.0
2,1177368044.0
2,1177367792.0
2,1177367562.0
2,1177367363.0
2,1177367076.0
2,1177366829.0
2,1177366577.0
2,1177366347.0
2,1177366148.0
2,1177365880.0
2,1177365646.0
2,1177361087.0
2,1177357471.0
2,1177357247.0
2,1177356994.0
2,1177356774.0
2,1177356457.0
2,1177356234.0
2,1177356010.0
2,1177355757.0
2,1177355530.0
2,1177355299.0
2,1177355128.0
2,1177354833.0
2,1177354603.0
2,1177354268.0
2,1177251559.0
2,1177251324.0
2,1177250393.0
2,1177250159.0
2,1177186364.0
2,1177186114.0
2,1177185960.0
2,1177184921.0
2,1177184000.0
2,1177179458.0
2,1177179293.0
2,1177179025.0
2,1177178766.0
2,1177178236.0
2,1177178082.0
2,1177177728.0
2,1177177541.0
2,1177177336.0
2,1177177141.0
2,1177176932.0
2,1177176684.0
2,1177176459.0
2,1177176252.0
2,1177176006.0
2,1177175751.0
2,1177175475.0
2,1177175165.0
2,1177174944.0
2,1177174720.0
2,1177174478.0
2,1177174144.0
2,1177173883.0
2,1177173594.0
2,1177173302.0
2,1177173056.0
2,1177172851.0
2,1177172615.0
2,1177172287.0
2,1177172093.0
2,1177171810.0
2,1177171587.0
2,1177171404.0
2,1177171180.0
2,1177170957.0
2,1177170740.0
2,1177170538.0
2,1177170217.0
2,1177169859.0
2,1177169592.0
2,1177169286.0
2,1177169126.0
2,1177168826.0
2,1177168507.0
2,1177168304.0
2,1177168113.0
2,1177167911.0
2,1177167563.0
2,1177167000.0
2,1177166938.0
2,1177166631.0
2,1177166454.0
2,1177166195.0
2,1177165956.0
2,1177165703.0
2,1177165459.0
2,1177165144.0
2,1177164827.0
2,1177164604.0
2,1177164380.0
2,1177164127.0
2,1177160882.0
2,1177002651.0
2,1177002484.0
2,1177002355.0
2,1177002222.0
2,1177002081.0
2,1177001986.0
2,1177001693.0
2,1177001452.0
2,1177001272.0
2,1177000965.0
2,1177000672.0
2,1177000476.0
2,1177000138.0
2,1176999769.0
2,1176999553.0
2,1176999232.0
2,1176999008.0
2,1176998804.0
2,1176998626.0
2,1176998563.0
2,1176998390.0
2,1176998212.0
2,1176998039.0
2,1176997859.0
2,1176997701.0
2,1176997543.0
2,1176997382.0
2,1176997203.0
2,1176997045.0
2,1176996840.0
2,1176996616.0
2,1176996461.0
2,1176996257.0
2,1176996035.0
2,1176995834.0
2,1176995632.0
2,1176995370.0
2,1176995256.0
2,1176995130.0
2,1176994900.0
2,1176994768.0
2,1176994692.0
2,1176994542.0
2,1176994412.0
2,1176994229.0
2,1176993990.0
2,1176993805.0
2,1176993649.0
2,1176926935.0
2,1176926746.0
2,1176926531.0
2,1176926339.0
2,1176926211.0
2,1176926072.0
2,1176925898.0
2,1176925716.0
2,1176925494.0
2,1176925371.0
2,1176925214.0
2,1176925071.0
2,1176924931.0
2,1176924709.0
2,1176924527.0
2,1176924240.0
2,1176924045.0
2,1176923777.0
2,1176923603.0
2,1176923389.0
2,1176923203.0
2,1176923011.0
2,1176922651.0
2,1176922487.0
2,1176922338.0
2,1176922094.0
2,1176921934.0
2,1176921610.0
2,1176921387.0
2,1176921299.0
2,1176921112.0
2,1176920395.0
2,1176920146.0
2,1176919886.0
2,1176919662.0
2,1176919419.0
2,1176919239.0
2,1176919009.0
2,1176918695.0
2,1176918459.0
2,1176918264.0
2,1176918115.0
2,1176917988.0
2,1176917808.0
2,1176917638.0
2,1176917526.0
2,1176917356.0
2,1176917159.0
2,1176917006.0
2,1176916832.0
2,1176916652.0
2,1176916503.0
2,1176916295.0
2,1176916076.0
2,1176915896.0
2,1176915726.0
2,1176915543.0
2,1176915402.0
2,1176915217.0
2,1176914998.0
2,1176914824.0
2,1176914669.0
2,1176914479.0
2,1176914272.0
2,1176914123.0
2,1176913938.0
2,1176913743.0
2,1176913589.0
2,1176913393.0
2,1176913198.0
2,1176912923.0
2,1176912652.0
2,1176912464.0
2,1176912221.0
2,1176911988.0
2,1176911773.0
2,1176911579.0
2,1176911317.0
2,1176911036.0
2,1176910825.0
2,1176910614.0
2,1176910415.0
2,1176910228.0
2,1176909960.0
2,1176909724.0
2,1176909516.0
2,1176909377.0
2,1176909193.0
2,1176908971.0
2,1176908707.0
2,1176908472.0
2,1176908257.0
2,1176907970.0
2,1176907655.0
2,1176907362.0
2,1176907088.0
2,1176906871.0
2,1176906513.0
2,1176906225.0
2,1176905990.0
2,1176905689.0
2,1176905530.0
2,1176905334.0
2,1176905080.0
2,1176904900.0
2,1176904657.0
2,1176904385.0
2,1176904127.0
2,1176903924.0
2,1176903749.0
2,1176903426.0
2,1176903204.0
2,1176902939.0
2,1176902722.0
2,1176902284.0
2,1176902071.0
2,1176901887.0
2,1176901704.0
2,1176901461.0
2,1176901259.0
2,1176901029.0
2,1176900788.0
2,1176900560.0
2,1176900348.0
2,1176900175.0
2,1176899911.0
2,1176899564.0
2,1176899213.0
2,1176898774.0
2,1176898451.0
2,1176898278.0
2,1176898068.0
2,1176897846.0
2,1176897610.0
2,1176897334.0
2,1176897133.0
2,1176896905.0
2,1176896726.0
2,1176896394.0
2,1176896267.0
2,1176896057.0
2,1176895864.0
2,1176895597.0
2,1176895413.0
2,1176895250.0
2,1176895062.0
2,1176894795.0
2,1176894474.0
2,1176894254.0
2,1176894011.0
2,1176893782.0
2,1176893534.0
2,1176893297.0
2,1176892989.0
2,1176892775.0
2,1176892529.0
2,1176892277.0
2,1176891862.0
2,1176891636.0
2,1176891277.0
2,1176891085.0
2,1176890984.0
2,1176890855.0
2,1176890756.0
2,1176890633.0
2,1176890501.0
2,1176890405.0
2,1176890226.0
2,1176834291.0
2,1176833995.0
2,1176833724.0
2,1176833384.0
2,1176833117.0
2,1176832990.0
2,1176832859.0
2,1176832616.0
2,1176832349.0
2,1176831731.0
2,1176831268.0
2,1176830891.0
2,1176830695.0
2,1176830569.0
2,1176830359.0
2,1176830204.0
2,1176829957.0
2,1176829719.0
2,1176829487.0
2,1176823100.0
2,1176822868.0
2,1176822638.0
2,1176822401.0
2,1176822200.0
2,1176821989.0
2,1176821823.0
2,1176821586.0
2,1176821456.0
2,1176821253.0
2,1176821092.0
2,1176820444.0
2,1176820106.0
2,1176819907.0
2,1176819693.0
2,1176819433.0
2,1176819216.0
2,1176819021.0
2,1176818904.0
2,1176818771.0
2,1176818645.0
2,1176816909.0
2,1176816756.0
2,1176816622.0
2,1176816148.0
2,1176815981.0
2,1176815840.0
2,1176815752.0
2,1176815553.0
2,1176815444.0
2,1176815230.0
2,1176815121.0
2,1176814958.0
2,1176814709.0
2,1176814413.0
2,1176814201.0
2,1176813987.0
2,1176813763.0
2,1176813496.0
2,1176813272.0
2,1176813020.0
2,1176812946.0
2,1176812802.0
2,1176812622.0
2,1176812438.0
2,1176812309.0
2,1176812034.0
2,1176811800.0
2,1176811623.0
2,1176811457.0
2,1176811199.0
2,1176810934.0
2,1176810645.0
2,1176810469.0
2,1176810301.0
2,1176809869.0
2,1176809236.0
2,1176809103.0
2,1176808976.0
2,1176808809.0
2,1176808550.0
2,1176808307.0
2,1176808098.0
2,1176807901.0
2,1176757875.0
2,1176757483.0
2,1176757380.0
2,1176756932.0
2,1176756655.0
2,1176756388.0
2,1176756190.0
2,1176755911.0
2,1176755610.0
2,1176755356.0
2,1176755024.0
2,1176754881.0
2,1176754585.0
2,1176754369.0
2,1176754213.0
2,1176753922.0
